topik,keyword,tweet,gambar,url,label
Laut,Laut Jawa Terbelah,Jika anak krakatau meletus dipastikan bisa timbulkan tsunami. Bisa juga pulau Jawa terbelah dan membuat lempengan bawah laut terbelah. Sebaiknya pemerintah perlu melakukan kewaspadaan dini. Bagaimana BMG?,,https://twitter.com/SATULSM_LIRA/status/1025608713015414784,1
asteroid,asteroid tabrak bumi,NASA dan SpaceX Kerjasama Cegah Asteroid Tabrak Bumi,,https://twitter.com/okezonenews/status/1118011195317821440,1
bunga pisang,manfaat bunga pisang,"Berikut ini tujuh manfaat dari bunga pisang untuk kesehatan:

1. Anemia

Bunga pisang kaya… https://instagram.com/p/BGYmHRxLOkL/",,https://twitter.com/Atik_fqh/status/740438072215605249,0
stress,stress menyebabkan rambut rontok,"Kalo versi aku, yg bener itu rambut rontok bikin stress, bukan setres menyebabkan rambut rontok.",,https://twitter.com/tututrahayu/status/603757921336369152,1
mesnstruasi,saat menstruasi tidak boleh berenang,"Tidak Boleh berenang saat Menstruasi?? 
MITOS ATAU FAKTA?? ",Mitos dan fakta menstruasi,https://twitter.com/PMIBanjarnegara/status/1001115854463889408,0
durian,orang hamil tidak boleh makan durian,"Menjawab Mitos Ibu Hamil Tidak Boleh Makan Durian, Ternyata…",,https://twitter.com/MSNindonesia/status/1367777335768846336,0
Sate,sate menyebabkan kanker,"*lagimakansate* RT 
@yuyutwah
: Hati-hati, Ternyata Sate Dapat Menyebabkan Kanker: http://yuyutwah.com/2012/08/sate-dapat-menyebabkan-kanker.html #jfb",,https://twitter.com/gulinghyungnim/status/261738270176710656,1
Air ,Air tajin bermanfaat,"Namun, ternyata air tajin juga bermanfaat untuk orang dewasa http://bit.ly/2aPx2y4",,https://twitter.com/ameliaprimma/status/759203207365136385,1
Covid 25,Virus Covid-19 dapat ditularkan melalui gigitan nyamuk  ,"Virus corona tidak dapat ditularkan melalui gigitan nyamuk. Hingga saat ini belum ada bukti yang menunjukkan penyebaran virus corona dapat ditularkan melalui nyamuk.
Bukti saat ini, penyebaran virus corona melalui percikan (droplet) orang yang positif COVID-19. #StayFitForLife",,https://twitter.com/FitRadioBandung/status/1290576976881823750,1
,,Copas FB Boeng Koes GULA AREN alias GULA JAWA yang mengandung FORMALIN. Informasi ini saya dapat dari seseorang ... http://tmi.me/lTDgx,,https://twitter.com/aqualiquids/status/169381937968984065,1
bisa,bisa cobra mematikan ,"Serangan barca itu macam bisa ular cobra, sekali kena mematikan ga bisa ngelak",,https://twitter.com/MahadhirMT/status/322064665129672706,1
jambu biji,manfaat jambu biji,"Manfaat Jambu Biji Merah, Tingkatkan Imun Tubuh Tangkal Corona Covid-19",,https://twitter.com/liputan6dotcom/status/1249564247954059264,0
Air ,Air tajin bermanfaat,Air Tajin Juga Bermanfaat Untuk Orang Dewasa Lho http://dlvr.it/L91vCc #sidomi,,https://twitter.com/MatangSawo/status/725157712330280961,1
Kopi ,Kopi cegah corona,"Motor Plus: Ajaib! Kopi Bisa Bikin Imun Meningkat Demi Cegah Virus Corona, Bikers Doyan Ngopi Wajib Tahu 4 Fakta Ini.
https://motorplus-online.com/read/252343650/ajaib-kopi-bisa-bikin-imun-meningkat-demi-cegah-virus-corona-bikers-doyan-ngopi-wajib-tahu-4-fakta-ini

melalui 
@GoogleNews",,https://twitter.com/Laketogmailcom1/status/1307318796768559105,1
sertifikasi,sertifikasi halal dihapus,"Zalim, Ketika Sertifikasi Halal Dihapus Oleh : Heni Andriani  Ibu Pemerhati Umat dan Member Akademi Menulis Kreatif  #AlQuranHargaMati",,https://twitter.com/Fainqyy/status/1408584028219793408?s=20,1
minum,minum teh sering kencing,"Bisa gara2 minum teh""
@banjarmasinpost
: Sering Kencing http://goo.gl/fb/lSguQ""",,https://twitter.com/Srdhani/status/229631458120175616,1
sinar uv,uv dapat menyebabkan kanker,Sinar UV yg berlebih dapat menyebabkan kanker kulit,,https://twitter.com/ervan_dinanta/status/308489154336018432,1
among us,game among us diblokir,GA TERIMA SUMPAH AMONG US DIBLOKIR ,,https://twitter.com/topiokaa/status/1306925544580067328,1
,,"Detik-Detik Pangeran Arab Saudi Bunuh Diri di Bandara London
https://youtu.be/jiGjkeXdFJs
",,https://twitter.com/SyamsulLombok/status/973734960497549312,1
,,"pemain china konsumsi wortel tok paleng, jernih pol penglihatan e aswww",,https://twitter.com/ashshiddiqiXhsb/status/1421712081615683584,1
Daging,daging kambing menyebabkan darah tinggi ,"Banyak orang Indonesia menganggap makan daging kambing bisa menyebabkan darah tinggi atau hipertensi. Padahal, jika dicari tahu lebih dalam, daging kambing tidak sepenuhnya dapat menyebabkan hipertensi. Dalam Buku… https://instagram.com/p/CDYH4Lil_NG/?igshid=1g2zclogy6rw8",,https://twitter.com/glegtimedrinks/status/1289810741197848576,1
Roti,manfaat makan roti,"Manfaat makan Roti 4 lapis d malam hari,meningkatkan kualitas Hidup *JempoLdGoyang",,https://twitter.com/steffyolanda/status/354955196985651200,1
Mie,Dampak makan mie,emang dampak makan mie terus apaan dah?,,https://twitter.com/ourwoozileey/status/1390163737571598337,1
bunga pepaya,manfaat bunga pepaya,"Mencegah kanker hingga menyehatkan jantung, ini manfaat bunga pepaya yang jarang diketahui orang https://gaya.tempo.co/read/1282003/4-manfaat-bunga-pepaya-ini-jarang-diketahui-orang?utm_source=Digital%20Marketing&utm_medium=Facebook&utm_campaign=Gaya_Ika",,https://twitter.com/widodogroho/status/1204586223270014977,0
Makan ayam,Dampak sering makan ayam,Dampak akut sering makan ayam=paha n pinggul mu bagai ayam.ayo toleh,,https://twitter.com/diporum/status/289882494776508416,1
garam,garam beracun,"Setelah Dimasak, Garam Berubah Menjadi Racun?: http://DokterSehat.Com– Terdapat banyak sekali info… https://goo.gl/fb/TxQdd7",,https://twitter.com/Christine_S02/status/1018329717403987968?s=20,1
telur,telur setengah matang berbahaya untuk kesehatan,Mengonsumsi telur setengah matang cukup berbahaya bagi kesehatan.,,https://twitter.com/JustCLS2/status/326372692246802432,1
srikaya,manfaat srikaya,"Yap, buah srikaya ternyata memiliki banyak manfaat untuk kesehatan tubuh. Buah srikaya akan membantu kulit menjadi lebih kenyal dan bercahaya. Termasuk meregenerasi kulit dan mencegah stres oksidatif.",,https://twitter.com/PsikologID/status/1267713067728515073,0
hiv aids,hiv aids tidak dapat disembuhkan,Ingat!!!!!! HIV/AIDS tidak dapat disembuhkan! Tapi dapat dicegah perkembangan virusnya dengan ARV,,https://twitter.com/pikMan5Jkt/status/451868753936912384,1
ubi ,ubi bagus untuk kesehatan mata,"Tidak Hanya Wortel, Ubi Juga Bagus untuk Kesehatan Mata http://okz.me/WYax",,https://twitter.com/okezonenews/status/781292528280625152,0
Bawang Putih,Bawang Putih dapat sembuhkan kanker,Sembuhkan Kanker Paru dengan Bawang Putih http://bit.ly/2d3WWlm #QurbanDemiBangsa,,https://twitter.com/kbaswajaladuni/status/776574594257780736,1
Kemenag,Kemenag menghapus kurikulum agama,Mentri Nganu buat Gebrakan Gila pisan dia Ingin Menghapus Sejarah Perang dlm Kurikulum SKI dan mencabut pula Pendi2kan Agama dari UU Pesantern. Kayanya Pesanan agar dia terhindar Dari Kasus Jual Jabatan d kemenag yg menyeret nya,,https://twitter.com/RanggaWijayaka/status/1175394749835988992?s=20,1
,,Mandi jam segini boleh kan? Gak ada riset yg membuktikan mandi malam menyebabkan reumatik. Okesip,,https://twitter.com/raudl/status/269829618675118080,1
kelly,kelly mengandung merkuri,"Kenapa sih krim Kelly dulu dituduh mengandung merkuri? Kok bisa sih krim Kelly bikin muka glowing? Nah, berikut kami bedah ingredients-nya Face with monocle #TerminalMojok",,https://twitter.com/mojokdotco/status/1386515181287575557,0
,covid tidak mematikan,Bukti covid tidak mematikan adalah banyak artis yang kena covid tapi tidak mati,,https://twitter.com/m__________saif/status/1407126929954639896?s=20,1
,,Pesawat merah putih mengitari Hambalang,,https://twitter.com/AnanggarTullo1/status/1422748744223584256?s=20,1
Cheetos,cheetos berhenti produksi di indonesia,"Lays, Doritos dan Cheetos Bakal Berhenti Produksi di Agustus 2021, Ternyata Ini Alasannya https://plus.kapanlagi.com/lays-doritos-dan-cheetos-bakal-berhenti-produksi-di-agustus-2021-ternyata-ini-alasannya-4e8f1c.html?utm_source=twitter&utm_medium=Post&utm_campaign=twitter__adie",,https://twitter.com/KapanLagicom/status/1362303969280724996,1
moderna,vaksin moderna berbahya,Moderna itu vaksin buatan Bill Gates . Salah satu Efek samping Pfizer diisukan bisa mengakibatkan steril alias mandul . Menurut saya semua vaksin itu berbahaya . Dikasih Gratis aja Ogah apalagi bayar ,,https://twitter.com/MarryMai5/status/1345700105177874437,1
tembakau,tembakau dapat digunakan sebagai pestisida,"Tembakau dapat digunakan sebagai pestisida, dan dlm bentuk nicotin tartrat dapat digunakan sebagai obat. #TributeToKretek",,https://twitter.com/Seloka_Beruk/status/604966770034679808,1
,,Ketika si burung besi Merah Putih terbang rendah di Hambalang,,https://twitter.com/herry_wl/status/1422788079077654528?s=20,1
mandi,mandi malam berbahaya,"Tapi mandi malam berbahaya ga dok ""
@blogdokter
: Sekali lagi, mandi malam bukan penyebab radang sendi rematik dan paru paru basah. Catat ya.""",,https://twitter.com/intanQeiLaQanza/status/364378413919780865,0
,,bulu kucing penyebab mandul . Maka dilarang mengkonsumsi terlalu bnyk #eaaaakk,,https://twitter.com/pinggangkulinu/status/260201191504482304,1
,,Asap batok kelapa jadi obat covid 19....,,https://twitter.com/ardi_riauNew/status/1348167119016390656?s=20,1
Lagu Indonesia Raya,Lagu Indonesia Raya Sudah Diganti,Lagu Indonesia Raya Sudah Diganti http://cirt.bulelengkab.go.id/verifikasi/detail/2717-lagu-indonesia-raya-sudah-diganti,,https://twitter.com/cirtbuleleng/status/1400241903627476994,1
Air ,Air galon berbahaya,Beredar isu terkait Air Minum Dalam Kemasan galon yang digunakan secara berulang bisa berbahaya untuk kesehatan. Berikut penjelasan dari BPOM. #AirGalon #BPOM,,https://twitter.com/detikcom/status/1355651646253133829,0
direksi bumn,wna diangkat menjadi direksi bumn,INFO BUMN WNA Australia bernama Antonius Reiner Haryanto diangkat menjadi Direktur Transformasi Bisnis Holding Rumah Sakit BUMN Pertamedika. Ini pertama kalinya Warga Negara Asing menjadi Direksi di BUMN Indonesia. Mohon bantu sebarkan info ini #TolakWnaJadiDireksiBumn,,https://twitter.com/julius_semesta/status/1276160377118752768?s=20,1
pare,air pare membunuh sel kanker,"Pare dapat membunuh sel kanker! Potong 2-3 irisan tipis pare taruh dalam gelas, . tuang air panas, air akan menjadi alkalin(basa), . minum setiap hari,terhadap siapapun akan bermanfaat. Air panas pare tsb akan... https://facebook.com/keeke2810/videos/2014763278833933/",,https://twitter.com/myhomey28/status/1021054479678857216?s=20,1
,,indonesia sekarang termasuk kategori extremely high risk virus covid loh guysExploding head,,https://twitter.com/itsmev33nus/status/1408088235935363077?s=20,1
Struk,Struk Belanja Berbahaya,"Kebiasaan Menyimpan Struk Belanja Ternyata Bisa Berbahaya, Lho! http://alljatim.com/peristiwa/kebiasaan-menyimpan-struk-belanja-ternyata-bisa-berbahaya-lho/…",,https://twitter.com/aguspuryanto/status/954277888496406530,1
skizofrenia,Penderita skizofrenia punya kepribadian ganda,"Kenali Gejala Skizofrenia, Gangguan Kepribadian Ganda http://bit.ly/1sPWcfh
",,https://twitter.com/Iy_zham/status/528144012037746688,1
,,"MSG berlebihan bikin otak lemot, gangguan prilaku, dan sel2 menjadi abnormal",,https://twitter.com/RobertusNicoM/status/455744718383480832,1
,,"Pesan mama, ga boleh terlalu banyak makan kacang mete, nanti kolestrol",,https://twitter.com/saniyahmanis/status/366182037905883138,1
tusuk jari,tusuk jari pertolongan pertama stroke,"Pertolongan pertama pada penderita stroke: tusuk ujung jari (tengah, jempol, manis, (cont) http://tl.gd/gq3kan",,https://twitter.com/yudisdwiko/status/187498275790786560?s=20,1
daun pepaya jepang,Daun Pepaya Jepang berbahaya untuk dikonsumsi,akibat makan daun pepaya http://dlvr.it/9T0sjR,,https://twitter.com/nadaneira/status/590081417284976641,1
Terasi,Terasi Berbahaya,"Jelang Ramadhan, BPOM Temukan Terasi Berbahaya http://dlvr.it/BCjhzY",,https://twitter.com/VIVAcoid/status/610364141241393152,0
moderna,vaksin moderna berbahya,"Vaksin Moderna merupakan vaksin dengan platform mRNA yang punya KIPI lebih terasa dibanding Sinovac maupun AstraZeneca. Namun, hal ini bukan berarti berbahaya dan harus ditakuti",,https://twitter.com/kumparan/status/1430009617157804033,0
gajah mada,gajah mada beragama islam,Tak aneh jika Gajah Mada beragama islam Sebab dari sononya udah keblinger dan bertujuan menjajah.,,https://mobile.twitter.com/ngamarudin/status/1331632811057377280,1
,,"@droz_ttv
 sering kebetulan ne, terakhir kmrn bahas ""tdk bole minum air es kl br olah raga"" ne HrD km meninggal krn pecah pembuluh darah.",,https://twitter.com/Uliart4/status/435692391681368064?s=20,1
makanan,makanan gosong menyebabkan kanker,"Sering kita tak tahan untuk menolak Ikan, ayam, atau makanan lain yang diolah dengan cara dibakar.Rasanya lezat dan nikmat! Namun, makanan dibakar akan menyebabkan beberapa bagian menjadi gosong. Makanan yang dibakar bisa meningkatkan risiko kanker perut, usus besar dan pankreas.",,https://twitter.com/Official_Klink/status/1225026284331376640,1
Jeruk Lemon,jeruk lemon menghilangkan jerawat,RT @VIVA_log : Menghilangkan Bekas Jerawat dengan Jeruk Lemon http://dlvr.it/Lpym4z,,https://twitter.com/VIVAcoid/status/754470180281921536,0
Sarang burung,sarang burung walet bermanfaat,"Buat sobat Lio yang mau kirim komoditi sarang burung walet, pake Lion Parcel bisa banget!! Udah aman, cepat dan terjamin kualitas pengirimannya! Nih Lio kasih tau yaa syarat & ketentuannya. Semoga bermanfaat! ",,https://twitter.com/lionparcel_/status/1344478916648476679,1
cina,cina buat kantor polisi di indonesia,Turn Back Hoax: [SALAH] “Negara Cina Buat Kantor Polisi di Indonesia”,,https://twitter.com/kabarpolitik/status/1341972446061191169,0
Uap panas,Menghirup uap panas membunuh virus,Metode membunuh virus corona dengan menghirup uap air panas tersebut diklaim merupakan pernyataan Ketua Satgas Covid-19 Nasional bernama Dwiyono,,https://twitter.com/mapaybandungcom/status/1364928969057792000?s=20,1
sinovac,Vaksin sinovac vaksin paling lemah,"#JokowiPertamaDivaksin Sinovac Simbol tepuk tanganWHO Bandingkan 10 Vaksin Covid-19, Vaksin Sinovac Paling Lemah https://kompas.tv/article/131898/who-bandingkan-10-vaksin-covid-19-vaksin-sinovac-paling-lemah?utm_source=dlvr.it&utm_medium=twitter",,https://twitter.com/herditiya1/status/1340295942734372866?s=20,1
,,Cara menyembuhkan sakit gigi dengan air garam http://sakitgigi.net,,https://twitter.com/Marcelo12Lovers/status/662546845004992512,1
Laki-laki,Laki-laki dilarang memakai emas,"Bismillah, Larangan laki"" memakai perhiasan emas, Dalam Islam, laki-laki dilarang pakai emas. Namun sangat... http://fb.me/6QYJHmOJp",,https://twitter.com/mutiarahikmah_1/status/636117421187723265,1
Mandi pagi,Manfaat mandi pagi,"Manfaat mandi pagi
- Badan seger
- Wajah terlihat fresh 
- Badan kerasa bergairah
- Mata ga ngantuk
- pagi pun jadi semangat",,https://twitter.com/saefolld66611/status/1243354194033049600,0
jambu biji,manfaat jambu biji,Buah jambu biji dipercaya dapat meningkatkan trombosit pada penderita demam berdarah dengue (DBD). Namun banyak lagi manfaat buah jambu biji. Apa saja?,,https://twitter.com/detikcom/status/1349322862377754625,0
Main game ,Main game gangguan syaraf,"Dipercayai ketagihan main ‘Online Game', budak 12 tahun dilapor meninggal dunia akibat gangguan saraf - https://beritaperak.com/?p=4613",,https://twitter.com/berita_tular/status/1365084232356417536?s=20,1
,,"#1 mie itu mengandung Arsenic Pentoxide (As2O5), dan setelah makan coklat, terjadi reaksi kimia yang membuat (As2O5) menjadi (As2O3) yang…",,https://twitter.com/rifkasm_/status/311711353079463936,1
china,China Minta Pulau Kalimantan ,"Cek Fakta: China Minta Pulau Kalimantan Sebagai Jaminan Utang Indonesia, Simak Faktanya",,https://twitter.com/pikiran_rakyat/status/1416270951688204288,0
Terasi,Terasi Berbahaya,":( Sambel terasi dadakan pake lalap kan enak banget!! RT 
@MIdotcom
: Terasi pun Pakai Zat Pewarna Berbahaya http://bit.ly/fTKH2J",,https://twitter.com/ezraditha/status/30098351844229120,1
,,"Minum Segelas Air Nanas Cegah Kanker: Nanas merupakan yang kaya nutrisi, sehingga memberikan banyak manfaat k... http://bit.ly/1XSyuTk",,https://twitter.com/RizggerF/status/738366202125287424,1
UNDIP,Uang pangkal masuk Undip,"Di Kampus Lain Ratusan Juta, Biaya Masuk FK Unsoed Rp 0!: Jika FK Undip mematok uang pangkal Rp 125 juta, maka d... http://bit.ly/LZGNrw",,https://twitter.com/terkini_berita/status/213188657610375168?s=20,1
Sirip Hiu ,Sirip Hiu Bermanfaat,Benarkah Sup Sirip Ikan Hiu Bermanfaat Bagi Tubuh? - http://darwinchai.com/traveling/benarkah-sup-sirip-ikan-hiu-bermanfaat-bagi-tubuh-2/,,https://twitter.com/darwinchai/status/824784599377080320,1
sachet,bahaya minuman sachet,Bahaya Minum Secangkir Kopi Sachet http://fb.me/1QFj1tCbX,,https://twitter.com/noviyantoaji/status/564658424722784256,1
FPI,FPI masuk daftar hitam interpol,FPI masuk daftar hitam interpol internasional sebagai ormas ilegal terlarang. FPI satu barisan dengan Teroris ISIS. FPI Ngehoax Ditengah Pandemi #FPIBibitTerorisme,,https://twitter.com/Anak_Senja90/status/1336941941439676416?s=20,1
Dana,Dana haji dipakai,Dana haji tidak dipakai untuk investasi infrastruktur Dana Haji Terjamin,,https://twitter.com/kupie_sikhan/status/1402160420215955475,1
sari roti ,sari roti berubah nama menjadi garmelia ,Hoax Sari Roti Berganti Nama Menjadi Garmelia - Anti Berita Hoax http://antiberitahoax.id/2017/01/hoax-sari-roti-berganti-nama-menjadi.html,,https://twitter.com/anti_beritahoax/status/831637660888240128,0
pisang,pisang dapat membuat mood bahagia,"Pisang mengandung tryptophan, sejenis protein yang akan diubah tubuh menjadi serotonin. Serotonin dapat membuat kalian lebih santai, memperbaiki mood kalian, dan secara umum membuat kalian merasa lebih bahagia. 
#aetratangerang #aetra #tangerang #infoaetra #tipsaetra",,https://twitter.com/AetraTNG/status/1021632685993873408,0
bunga pepaya,manfaat bunga pepaya,"Manfaat Bunga Pepaya
.
Mengandung vitamin A danC, kalsium, dan fosfor.
Enzim papain yang… https://instagram.com/p/BXWuOOBhsuo/",,https://twitter.com/lemaribintang/status/893296823359725568,0
Wortel,wortel bagus untuk kesehatan mata,"Bukan hanya untuk kesehatan mata, wortel juga bagus untuk menjaga kesehatan hati karena provitamin A-nya akan diubah tubuh menjadi vitamin A",,https://twitter.com/VIOSTIN_DS/status/673731136565223424,1
